"","X.2","X.1","...1","X","PG.ProteinGroups","PG.Genes","short.name","GO","sub.cell","description","GO.ID","ConditionNorm_P_0_1","ConditionNorm_P_0_2","ConditionNorm_P_0_3","ConditionNorm_P_300_1","ConditionNorm_P_300_2","ConditionNorm_P_300_3","logFC","AveExpr","t","P.Value","adj.P.Val","B","mass","neglog.adj.P.Val.","TotalPeptidesOverallInGene","P0_Undetected","P300_Undetected","medians_.ConditionNorm_P_0_1_ConditionNorm_P_0_2_ConditionNorm_P_0_3","medians_.ConditionNorm_P_300_1_ConditionNorm_P_300_2_ConditionNorm_P_300_3","Ratio","Ratio_log2"
"352",359,509,509,509,"Q9UI30","TRMT112","TR112_HUMAN","cytosol [GO:0005829]; nucleoplasm [GO:0005654]; perinuclear region of cytoplasm [GO:0048471]; protein-containing complex [GO:0032991]; protein heterodimerization activity [GO:0046982]; protein methyltransferase activity [GO:0008276]; peptidyl-glutamine methylation [GO:0018364]; positive regulation of rRNA processing [GO:2000234]; rRNA (guanine-N7)-methylation [GO:0070476]; tRNA methylation [GO:0030488]","SUBCELLULAR LOCATION: Nucleus, nucleoplasm {ECO:0000269|PubMed:25851604}. Cytoplasm, perinuclear region {ECO:0000269|PubMed:25851604}. Note=Localizes to a polarized perinuclear structure, overlapping partially with the Golgi and lysosomes (PubMed:25851604). {ECO:0000269|PubMed:25851604}.","Multifunctional methyltransferase subunit TRM112-like protein (tRNA methyltransferase 112 homolog)","GO:0005654; GO:0005829; GO:0008276; GO:0018364; GO:0030488; GO:0032991; GO:0046982; GO:0048471; GO:0070476; GO:2000234",1e-07,1e-07,1e-07,0.0786991342743446,0.0816217732619053,0.0503741120568419,0.0702315731976973,0.0351158865988486,7.32357751026891,0.00136617701072526,0.0229753933434347,-3.91853448641642,14199,1.63873704466782,6,3,0,1e-07,0.0786991342743446,786991.342743446,19.5859882399665
"353",360,510,510,510,"Q9BRS2","RIOK1","RIOK1_HUMAN","cytosol [GO:0005829]; methyltransferase complex [GO:0034708]; nucleoplasm [GO:0005654]; preribosome, small subunit precursor [GO:0030688]; ATP binding [GO:0005524]; hydrolase activity [GO:0016787]; metal ion binding [GO:0046872]; protein serine/threonine kinase activity [GO:0004674]; maturation of SSU-rRNA [GO:0030490]; positive regulation of rRNA processing [GO:2000234]; ribosomal small subunit biogenesis [GO:0042274]","SUBCELLULAR LOCATION: Cytoplasm, cytosol {ECO:0000269|PubMed:21081503}.","Serine/threonine-protein kinase RIO1 (EC 2.7.11.1) (EC 3.6.3.-) (RIO kinase 1)","GO:0004674; GO:0005524; GO:0005654; GO:0005829; GO:0016787; GO:0030490; GO:0030688; GO:0034708; GO:0042274; GO:0046872; GO:2000234",0.0436315964688149,0.0871934140292816,0.0999985738179675,0.233227245923593,0.224450089554952,0.197733641699703,0.141529130954061,0.147705760249052,7.3078418810723,0.00137812015124001,0.0231136003321872,-3.9291202405469,65583,1.63613240057815,6,0,0,0.0871934140292816,0.224450089554952,2.57416333623061,1.36410359858335
"354",361,511,511,511,"Q9Y2S7","POLDIP2","PDIP2_HUMAN","mitochondrial nucleoid [GO:0042645]; mitochondrion [GO:0005739]; nucleus [GO:0005634]; DNA binding [GO:0003677]; mitochondrion morphogenesis [GO:0070584]; negative regulation of macroautophagy [GO:0016242]; positive regulation of mitotic cell cycle [GO:0045931]","SUBCELLULAR LOCATION: Nucleus {ECO:0000305}.","Polymerase delta-interacting protein 2 (38 kDa DNA polymerase delta interaction protein) (p38)","GO:0003677; GO:0005634; GO:0005739; GO:0016242; GO:0042645; GO:0045931; GO:0070584",0.0006288614276513,0.00063263985879365,0.00068330195673352,0.0503602747584471,0.0832851653160879,0.0717594074857931,0.0678200147723832,0.0345582751339178,7.30564775681598,0.00137979553384903,0.0231136003321872,-3.93059782310903,42033,1.63613240057815,10,0,0,0.00063263985879365,0.0717594074857931,113.428527286642,6.8256397136452
"355",362,514,514,514,"Q8IYT2","CMTR2","CMTR2_HUMAN","cytoplasm [GO:0005737]; nucleus [GO:0005634]; mRNA (nucleoside-2'-O-)-methyltransferase activity [GO:0004483]; 7-methylguanosine mRNA capping [GO:0006370]; cap2 mRNA methylation [GO:0097310]","SUBCELLULAR LOCATION: Nucleus {ECO:0000269|PubMed:21310715}. Cytoplasm {ECO:0000269|PubMed:21310715}.","Cap-specific mRNA (nucleoside-2'-O-)-methyltransferase 2 (EC 2.1.1.296) (Cap methyltransferase 2) (Cap2 2'O-ribose methyltransferase 2) (HMTr2) (MTr2) (FtsJ methyltransferase domain-containing protein 1) (Protein adrift homolog)","GO:0004483; GO:0005634; GO:0005737; GO:0006370; GO:0097310",9.57829918284438e-05,0.16072707127155,0.00011578846803758,0.570537510790933,0.474767045189093,0.644965665138111,0.509777192795574,0.308534810641592,7.28076887279928,0.00139896684867637,0.0232777167561216,-3.94737837940193,88120,1.63305962062212,3,0,0,0.00011578846803758,0.570537510790933,4927.41220659177,12.2666144511631
"356",363,515,515,515,"P43378","PTPN9","PTN9_HUMAN","cytoplasm [GO:0005737]; neuron projection terminus [GO:0044306]; nucleoplasm [GO:0005654]; non-membrane spanning protein tyrosine phosphatase activity [GO:0004726]; protein tyrosine phosphatase activity [GO:0004725]; cellular response to cytokine stimulus [GO:0071345]; negative regulation of neuron projection development [GO:0010977]; peptidyl-tyrosine dephosphorylation [GO:0035335]; positive regulation of protein localization to plasma membrane [GO:1903078]; protein dephosphorylation [GO:0006470]","SUBCELLULAR LOCATION: Cytoplasm {ECO:0000305}.","Tyrosine-protein phosphatase non-receptor type 9 (EC 3.1.3.48) (Protein-tyrosine phosphatase MEG2) (PTPase MEG2)","GO:0004725; GO:0004726; GO:0005654; GO:0005737; GO:0006470; GO:0010977; GO:0035335; GO:0044306; GO:0071345; GO:1903078",0.0743610835015612,0.0337967837755998,0.0557762784750069,0.164371919452382,0.203773231835732,0.164749577419323,0.12298686098509,0.116138145743268,7.2782233481702,0.00140094660842056,0.0232777167561216,-3.94909805647375,68020,1.63305962062212,12,0,0,0.0557762784750069,0.164749577419323,2.95375707960054,1.56255118207212
"357",364,517,517,517,"P00387","CYB5R3","NB5R3_HUMAN","azurophil granule lumen [GO:0035578]; cytoplasm [GO:0005737]; endoplasmic reticulum [GO:0005783]; endoplasmic reticulum membrane [GO:0005789]; extracellular region [GO:0005576]; hemoglobin complex [GO:0005833]; lipid droplet [GO:0005811]; membrane [GO:0016020]; mitochondrial outer membrane [GO:0005741]; mitochondrion [GO:0005739]; ADP binding [GO:0043531]; AMP binding [GO:0016208]; cytochrome-b5 reductase activity, acting on NAD(P)H [GO:0004128]; FAD binding [GO:0071949]; flavin adenine dinucleotide binding [GO:0050660]; NAD binding [GO:0051287]; oxidoreductase activity [GO:0016491]; blood circulation [GO:0008015]; cholesterol biosynthetic process [GO:0006695]; L-ascorbic acid metabolic process [GO:0019852]; neutrophil degranulation [GO:0043312]","SUBCELLULAR LOCATION: Isoform 1: Endoplasmic reticulum membrane; Lipid-anchor; Cytoplasmic side. Mitochondrion outer membrane; Lipid-anchor; Cytoplasmic side.; SUBCELLULAR LOCATION: Isoform 2: Cytoplasm. Note=Produces the soluble form found in erythrocytes.","NADH-cytochrome b5 reductase 3 (B5R) (Cytochrome b5 reductase) (EC 1.6.2.2) (Diaphorase-1) [Cleaved into: NADH-cytochrome b5 reductase 3 membrane-bound form; NADH-cytochrome b5 reductase 3 soluble form]","GO:0004128; GO:0005576; GO:0005737; GO:0005739; GO:0005741; GO:0005783; GO:0005789; GO:0005811; GO:0005833; GO:0006695; GO:0008015; GO:0016020; GO:0016208; GO:0016491; GO:0019852; GO:0035578; GO:0043312; GO:0043531; GO:0050660; GO:0051287; GO:0071949",1e-07,0.00497729562062485,1e-07,0.0495737503008581,0.0529349708081267,0.0334438525493215,0.0436583593458938,0.0234883448798219,7.26955843384238,0.00140771125785497,0.0232777167561216,-3.95495563354462,34235,1.63305962062212,8,2,0,1e-07,0.0495737503008581,495737.503008581,18.919216878611
"358",365,518,518,518,"Q8NEY1","NAV1","NAV1_HUMAN","axon initial segment [GO:0043194]; cytoplasm [GO:0005737]; microtubule [GO:0005874]; microtubule bundle formation [GO:0001578]; neuron migration [GO:0001764]","SUBCELLULAR LOCATION: Cytoplasm, cytoskeleton {ECO:0000250}. Note=Associates with a subset of microtubule plus ends. Enriched in neuronal growth cones (By similarity). {ECO:0000250}.","Neuron navigator 1 (Pore membrane and/or filament-interacting-like protein 3) (Steerin-1) (Unc-53 homolog 1) (unc53H1)","GO:0001578; GO:0001764; GO:0005737; GO:0005874; GO:0043194",0.00024684328305591,0.00037582096286843,0.00028156498416616,0.109046824461967,0.081967670102801,0.0671723027605605,0.0857608560317461,0.0431818377592365,7.2683878268105,0.00140862818687745,0.0232777167561216,-3.95574743121756,202472,1.63305962062212,41,0,0,0.00028156498416616,0.081967670102801,291.114572877533,8.18544325078097
"359",366,519,519,519,"Q76I76","SSH2","SSH2_HUMAN","cytoplasm [GO:0005737]; cytoskeleton [GO:0005856]; extracellular space [GO:0005615]; actin binding [GO:0003779]; phosphoprotein phosphatase activity [GO:0004721]; protein tyrosine phosphatase activity [GO:0004725]; protein tyrosine/serine/threonine phosphatase activity [GO:0008138]; actin cytoskeleton organization [GO:0030036]; protein dephosphorylation [GO:0006470]; regulation of actin polymerization or depolymerization [GO:0008064]; regulation of axonogenesis [GO:0050770]; regulation of lamellipodium assembly [GO:0010591]","SUBCELLULAR LOCATION: Cytoplasm, cytoskeleton.","Protein phosphatase Slingshot homolog 2 (EC 3.1.3.16) (EC 3.1.3.48) (SSH-like protein 2) (SSH-2L) (hSSH-2L)","GO:0003779; GO:0004721; GO:0004725; GO:0005615; GO:0005737; GO:0005856; GO:0006470; GO:0008064; GO:0008138; GO:0010591; GO:0030036; GO:0050770",0.0166323686155869,0.033209122826169,0.04110107610934,0.125329083591542,0.163552575275148,0.121476222851463,0.106471771389019,0.0835500748782082,7.25816954098518,0.00141666302371052,0.0233653862870174,-3.96266367191942,158216,1.63142703462968,9,0,0,0.033209122826169,0.125329083591542,3.77393538057506,1.91606972052128
"360",367,520,520,520,"Q8WU79","SMAP2","SMAP2_HUMAN","cytoplasm [GO:0005737]; GTPase activator activity [GO:0005096]; metal ion binding [GO:0046872]","SUBCELLULAR LOCATION: Cytoplasm. Note=Detected in multiple foci throughout the cytoplasm and in juxtanuclear structures. {ECO:0000250}.","Stromal membrane-associated protein 2 (Stromal membrane-associated protein 1-like)","GO:0005096; GO:0005737; GO:0046872",1e-07,0.00232343195386989,1e-07,0.091794972474063,0.139593362486318,0.0948464306817583,0.10797037789609,0.0547597329326681,7.25274527389896,0.00142095087387511,0.0233910374622517,-3.96633844185773,46786,1.63095051550855,5,2,0,1e-07,0.0948464306817583,948464.306817583,19.8552339567228
"361",368,521,521,521,"P46060","RANGAP1","RAGP1_HUMAN","aggresome [GO:0016235]; axon cytoplasm [GO:1904115]; condensed chromosome kinetochore [GO:0000777]; cytoplasm [GO:0005737]; cytoplasmic periphery of the nuclear pore complex [GO:1990723]; cytosol [GO:0005829]; dendrite [GO:0030425]; intracellular membrane-bounded organelle [GO:0043231]; mitotic spindle [GO:0072686]; nuclear envelope [GO:0005635]; nuclear membrane [GO:0031965]; nuclear pore [GO:0005643]; nuclear pore cytoplasmic filaments [GO:0044614]; nucleoplasm [GO:0005654]; perinuclear region of cytoplasm [GO:0048471]; cadherin binding [GO:0045296]; GTPase activator activity [GO:0005096]; Ran GTPase binding [GO:0008536]; RNA binding [GO:0003723]; ubiquitin protein ligase binding [GO:0031625]; activation of GTPase activity [GO:0090630]; cellular response to vasopressin [GO:1904117]; negative regulation of protein export from nucleus [GO:0046826]; response to axon injury [GO:0048678]; signal transduction [GO:0007165]","SUBCELLULAR LOCATION: Cytoplasm {ECO:0000269|PubMed:15037602, ECO:0000305|PubMed:8146159}. Nucleus, nucleoplasm {ECO:0000269|PubMed:8146159}. Nucleus envelope {ECO:0000269|PubMed:11854305, ECO:0000269|PubMed:15037602}. Chromosome, centromere, kinetochore {ECO:0000269|PubMed:11854305}. Cytoplasm, cytoskeleton, spindle {ECO:0000269|PubMed:11854305, ECO:0000269|PubMed:15037602}. Note=Cytoplasmic during interphase. Detected at the nuclear envelope during interphase (PubMed:11854305, PubMed:15037602). Targeted to the nuclear pores after sumoylation (PubMed:11854305). During mitosis, associates with mitotic spindles, but is essentially not detected at the spindle poles (PubMed:11854305, PubMed:15037602). Association with kinetochores appears soon after nuclear envelope breakdown and persists until late anaphase (PubMed:11854305). Mitotic location also requires sumoylation (PubMed:11854305). {ECO:0000269|PubMed:11854305, ECO:0000269|PubMed:15037602}.","Ran GTPase-activating protein 1 (RanGAP1)","GO:0000777; GO:0003723; GO:0005096; GO:0005635; GO:0005643; GO:0005654; GO:0005737; GO:0005829; GO:0007165; GO:0008536; GO:0016235; GO:0030425; GO:0031625; GO:0031965; GO:0043231; GO:0044614; GO:0045296; GO:0046826; GO:0048471; GO:0048678; GO:0072686; GO:0090630; GO:1904115; GO:1904117; GO:1990723",8.57207117650296e-05,2.86431198956542e-05,0.00041327687310242,0.00156507292842368,0.00217318526506814,0.00164478383694779,0.00161846710855884,0.00098511378920045,7.24588636050214,0.00142639542088816,0.0234355946310991,-3.97098847890375,63542,1.63012402265459,17,0,0,8.57207117650296e-05,0.00164478383694779,19.1877062506939,4.26211035313586
"362",369,522,522,522,"P07858","CTSB","CATB_HUMAN","endolysosome lumen [GO:0036021]; extracellular exosome [GO:0070062]; extracellular region [GO:0005576]; extracellular space [GO:0005615]; ficolin-1-rich granule lumen [GO:1904813]; intracellular [GO:0005622]; intracellular membrane-bounded organelle [GO:0043231]; lysosome [GO:0005764]; melanosome [GO:0042470]; nucleolus [GO:0005730]; perinuclear region of cytoplasm [GO:0048471]; collagen binding [GO:0005518]; cysteine-type endopeptidase activity [GO:0004197]; cysteine-type peptidase activity [GO:0008234]; peptidase activity [GO:0008233]; proteoglycan binding [GO:0043394]; serine-type endopeptidase activity [GO:0004252]; cellular response to thyroid hormone stimulus [GO:0097067]; collagen catabolic process [GO:0030574]; decidualization [GO:0046697]; epithelial cell differentiation [GO:0030855]; neutrophil degranulation [GO:0043312]; proteolysis [GO:0006508]; proteolysis involved in cellular protein catabolic process [GO:0051603]; regulation of apoptotic process [GO:0042981]; regulation of catalytic activity [GO:0050790]; viral entry into host cell [GO:0046718]","SUBCELLULAR LOCATION: Lysosome {ECO:0000269|PubMed:16733801}. Melanosome. Secreted, extracellular space {ECO:0000250}. Note=Identified by mass spectrometry in melanosome fractions from stage I to stage IV.","Cathepsin B (EC 3.4.22.1) (APP secretase) (APPS) (Cathepsin B1) [Cleaved into: Cathepsin B light chain; Cathepsin B heavy chain]","GO:0004197; GO:0004252; GO:0005518; GO:0005576; GO:0005615; GO:0005622; GO:0005730; GO:0005764; GO:0006508; GO:0008233; GO:0008234; GO:0030574; GO:0030855; GO:0036021; GO:0042470; GO:0042981; GO:0043231; GO:0043312; GO:0043394; GO:0046697; GO:0046718; GO:0048471; GO:0050790; GO:0051603; GO:0070062; GO:0097067; GO:1904813",1e-07,6.10251918503103e-07,1e-07,0.0325521389731301,0.0324198418943711,0.0202321791576012,0.0284011165910613,0.0142008283795035,7.22407194804918,0.00144388096241008,0.0236774349391385,-3.98580252881654,37822,1.62566534806893,7,2,0,1e-07,0.0324198418943711,324198.418943711,18.30651752955
"363",370,523,523,523,"O43173","ST8SIA3","SIA8C_HUMAN","Golgi membrane [GO:0000139]; integral component of membrane [GO:0016021]; alpha-N-acetylneuraminate alpha-2,8-sialyltransferase activity [GO:0003828]; identical protein binding [GO:0042802]; sialic acid binding [GO:0033691]; sialyltransferase activity [GO:0008373]; ganglioside biosynthetic process [GO:0001574]; glycoprotein metabolic process [GO:0009100]; glycosphingolipid biosynthetic process [GO:0006688]; N-glycan processing [GO:0006491]; oligosaccharide metabolic process [GO:0009311]; protein glycosylation [GO:0006486]; protein sialylation [GO:1990743]","SUBCELLULAR LOCATION: Golgi apparatus membrane {ECO:0000305}; Single-pass type II membrane protein {ECO:0000305}.","Sia-alpha-2,3-Gal-beta-1,4-GlcNAc-R:alpha 2,8-sialyltransferase (EC 2.4.99.-) (Alpha-2,8-sialyltransferase 8C) (Alpha-2,8-sialyltransferase III) (ST8 alpha-N-acetyl-neuraminide alpha-2,8-sialyltransferase 3) (Sialyltransferase 8C) (SIAT8-C) (Sialyltransferase St8Sia III) (ST8SiaIII)","GO:0000139; GO:0001574; GO:0003828; GO:0006486; GO:0006491; GO:0006688; GO:0008373; GO:0009100; GO:0009311; GO:0016021; GO:0033691; GO:0042802; GO:1990743",0.00683481255161206,0.010868676782687,0.00826537297972456,0.121694387979764,0.11058967266658,0.0765695553291229,0.0942949178871475,0.0558037463815816,7.19070833834938,0.00147113088266181,0.0240567837593874,-4.00853303877695,43970,1.61876243555468,4,0,0,0.00826537297972456,0.11058967266658,13.3798768595032,3.74199293321341
"364",371,524,524,524,"O75489","NDUFS3","NDUS3_HUMAN","mitochondrial matrix [GO:0005759]; mitochondrial membrane [GO:0031966]; mitochondrial respiratory chain complex I [GO:0005747]; mitochondrion [GO:0005739]; myelin sheath [GO:0043209]; nuclear body [GO:0016604]; electron transfer activity [GO:0009055]; NADH dehydrogenase (ubiquinone) activity [GO:0008137]; NADH dehydrogenase activity [GO:0003954]; cellular respiration [GO:0045333]; mitochondrial electron transport, NADH to ubiquinone [GO:0006120]; mitochondrial respiratory chain complex I assembly [GO:0032981]; negative regulation of cell growth [GO:0030308]; negative regulation of intrinsic apoptotic signaling pathway [GO:2001243]; reactive oxygen species metabolic process [GO:0072593]; substantia nigra development [GO:0021762]","SUBCELLULAR LOCATION: Mitochondrion inner membrane.","NADH dehydrogenase [ubiquinone] iron-sulfur protein 3, mitochondrial (EC 1.6.5.3) (EC 1.6.99.3) (Complex I-30kD) (CI-30kD) (NADH-ubiquinone oxidoreductase 30 kDa subunit)","GO:0003954; GO:0005739; GO:0005747; GO:0005759; GO:0006120; GO:0008137; GO:0009055; GO:0016604; GO:0021762; GO:0030308; GO:0031966; GO:0032981; GO:0043209; GO:0045333; GO:0072593; GO:2001243",1e-07,1e-07,1e-07,0.019485782356272,0.0304382672439171,0.0210517844413648,0.0236585113471846,0.0118293556735923,7.18753785733027,0.00147375279088126,0.0240567837593874,-4.01069771743751,30242,1.61876243555468,11,3,0,1e-07,0.0210517844413648,210517.844413648,17.6835830020561
