"","X.2","X.1","...1","X","PG.ProteinGroups","PG.Genes","short.name","GO","sub.cell","description","GO.ID","ConditionNorm_P_0_1","ConditionNorm_P_0_2","ConditionNorm_P_0_3","ConditionNorm_P_150_1","ConditionNorm_P_150_2","ConditionNorm_P_150_3","logFC","AveExpr","t","P.Value","adj.P.Val","B","mass","neglog.adj.P.Val.","TotalPeptidesOverallInGene","P0_Undetected","P150_Undetected","medians_.ConditionNorm_P_0_1_ConditionNorm_P_0_2_ConditionNorm_P_0_3","medians_.ConditionNorm_P_150_1_ConditionNorm_P_150_2_ConditionNorm_P_150_3","Ratio","Ratio_log2"
"665",712,962,962,962,"Q9NYJ8","TAB2","TAB2_HUMAN","cytosol [GO:0005829]; endosome membrane [GO:0010008]; nucleoplasm [GO:0005654]; plasma membrane [GO:0005886]; K63-linked polyubiquitin modification-dependent protein binding [GO:0070530]; metal ion binding [GO:0046872]; activation of MAPK activity [GO:0000187]; Fc-epsilon receptor signaling pathway [GO:0038095]; heart development [GO:0007507]; I-kappaB kinase/NF-kappaB signaling [GO:0007249]; interleukin-1-mediated signaling pathway [GO:0070498]; JNK cascade [GO:0007254]; MyD88-dependent toll-like receptor signaling pathway [GO:0002755]; negative regulation of autophagy [GO:0010507]; nucleotide-binding oligomerization domain containing signaling pathway [GO:0070423]; positive regulation of I-kappaB kinase/NF-kappaB signaling [GO:0043123]; positive regulation of NF-kappaB transcription factor activity [GO:0051092]; positive regulation of protein kinase activity [GO:0045860]; stimulatory C-type lectin receptor signaling pathway [GO:0002223]; T cell receptor signaling pathway [GO:0050852]","SUBCELLULAR LOCATION: Membrane {ECO:0000269|PubMed:10882101}; Peripheral membrane protein {ECO:0000269|PubMed:10882101}. Cytoplasm, cytosol {ECO:0000269|PubMed:10882101}. Note=Following IL1 stimulation, translocation occurs from the membrane to cytosol.","TGF-beta-activated kinase 1 and MAP3K7-binding protein 2 (Mitogen-activated protein kinase kinase kinase 7-interacting protein 2) (TAK1-binding protein 2) (TAB-2) (TGF-beta-activated kinase 1-binding protein 2)","GO:0000187; GO:0002223; GO:0002755; GO:0005654; GO:0005829; GO:0005886; GO:0007249; GO:0007254; GO:0007507; GO:0010008; GO:0010507; GO:0038095; GO:0043123; GO:0045860; GO:0046872; GO:0050852; GO:0051092; GO:0070423; GO:0070498; GO:0070530",7.93076047454645e-05,1e-07,1e-07,0.0385141106056219,0.0749777067081205,0.0696995253979738,0.0610372783689902,0.0305451417194103,5.56655570990183,0.00409049688582175,0.0363977685474368,-5.87818824718111,76494,1.43892524100042,8,2,0,1e-07,0.0696995253979738,696995.253979738,19.4107893068817
"666",713,963,963,963,"P31930","UQCRC1","QCR1_HUMAN","cytosol [GO:0005829]; mitochondrial inner membrane [GO:0005743]; mitochondrial respiratory chain [GO:0005746]; mitochondrial respiratory chain complex III [GO:0005750]; mitochondrion [GO:0005739]; myelin sheath [GO:0043209]; metalloendopeptidase activity [GO:0004222]; protein-containing complex binding [GO:0044877]; ubiquinol-cytochrome-c reductase activity [GO:0008121]; ubiquitin protein ligase binding [GO:0031625]; zinc ion binding [GO:0008270]; aerobic respiration [GO:0009060]; mitochondrial electron transport, ubiquinol to cytochrome c [GO:0006122]; oxidation-reduction process [GO:0055114]; oxidative phosphorylation [GO:0006119]; protein processing [GO:0016485]; response to activity [GO:0014823]; response to alkaloid [GO:0043279]","SUBCELLULAR LOCATION: Mitochondrion inner membrane.","Cytochrome b-c1 complex subunit 1, mitochondrial (Complex III subunit 1) (Core protein I) (Ubiquinol-cytochrome-c reductase complex core protein 1)","GO:0004222; GO:0005739; GO:0005743; GO:0005746; GO:0005750; GO:0005829; GO:0006119; GO:0006122; GO:0008121; GO:0008270; GO:0009060; GO:0014823; GO:0016485; GO:0031625; GO:0043209; GO:0043279; GO:0044877; GO:0055114",0.00210245141739718,0.00203665324816618,0.00232571081074674,0.0193486754580882,0.0215319795985134,0.0119846355410914,0.015466825040461,0.00988835101233385,5.55381472092973,0.00412684994727008,0.0366831106424007,-5.88886117039068,52646,1.43553384427928,10,0,0,0.00210245141739718,0.0193486754580882,9.20291203781618,3.2020904391876
"667",714,966,966,966,"Q96NI6","LRFN5","LRFN5_HUMAN","cell surface [GO:0009986]; extracellular space [GO:0005615]; integral component of membrane [GO:0016021]","SUBCELLULAR LOCATION: Membrane {ECO:0000250}; Single-pass type I membrane protein {ECO:0000305}.","Leucine-rich repeat and fibronectin type-III domain-containing protein 5","GO:0005615; GO:0009986; GO:0016021",3.76886337854598e-05,3.03095130328369e-05,3.00888951171137e-05,0.095323748122413,0.0489560512975652,0.0702888886449007,0.0714902003409811,0.0357777958511357,5.5359707735593,0.00417842033126023,0.0370261677387035,-5.90383987267132,79445,1.4314912357243,8,0,0,3.03095130328369e-05,0.0702888886449007,2319.03721345674,11.1793102556761
"668",715,967,967,967,"Q15554","TERF2","TERF2_HUMAN","chromosome, telomeric region [GO:0000781]; nuclear body [GO:0016604]; nuclear chromosome, telomeric region [GO:0000784]; nuclear telomere cap complex [GO:0000783]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; shelterin complex [GO:0070187]; double-stranded telomeric DNA binding [GO:0003691]; enzyme binding [GO:0019899]; G-rich strand telomeric DNA binding [GO:0098505]; protein C-terminus binding [GO:0008022]; protein homodimerization activity [GO:0042803]; protein-containing complex binding [GO:0044877]; RNA polymerase II transcription factor activity, sequence-specific DNA binding [GO:0000981]; telomeric DNA binding [GO:0042162]; cell cycle [GO:0007049]; cellular senescence [GO:0090398]; negative regulation of beta-galactosidase activity [GO:1903770]; negative regulation of cellular senescence [GO:2000773]; negative regulation of exonuclease activity [GO:1905778]; negative regulation of gene expression [GO:0010629]; negative regulation of t-circle formation [GO:1904430]; negative regulation of telomere capping [GO:1904354]; negative regulation of telomere maintenance [GO:0032205]; negative regulation of telomere maintenance via recombination [GO:0032208]; negative regulation of telomere maintenance via semi-conservative replication [GO:0032214]; negative regulation of telomere maintenance via telomerase [GO:0032211]; negative regulation of telomere maintenance via telomere lengthening [GO:1904357]; negative regulation of telomere single strand break repair [GO:1903824]; negative regulation of telomeric D-loop disassembly [GO:1905839]; positive regulation of gene expression [GO:0010628]; positive regulation of nitric-oxide synthase activity [GO:0051000]; protection from non-homologous end joining at telomere [GO:0031848]; protein localization to chromosome, telomeric region [GO:0070198]; regulation of telomere maintenance [GO:0032204]; regulation of telomere maintenance via telomerase [GO:0032210]; RNA-dependent DNA biosynthetic process [GO:0006278]; telomere capping [GO:0016233]; telomere maintenance [GO:0000723]; telomeric D-loop disassembly [GO:0061820]; telomeric loop formation [GO:0031627]","SUBCELLULAR LOCATION: Nucleus {ECO:0000255|PROSITE-ProRule:PRU00625, ECO:0000269|PubMed:20655466}. Chromosome, telomere {ECO:0000269|PubMed:20655466}. Note=Colocalizes with telomeric DNA in interphase cells and is located at chromosome ends during metaphase.","Telomeric repeat-binding factor 2 (TTAGGG repeat-binding factor 2) (Telomeric DNA-binding protein)","GO:0000723; GO:0000781; GO:0000783; GO:0000784; GO:0000981; GO:0003691; GO:0005634; GO:0005654; GO:0006278; GO:0007049; GO:0008022; GO:0010628; GO:0010629; GO:0016233; GO:0016604; GO:0019899; GO:0031627; GO:0031848; GO:0032204; GO:0032205; GO:0032208; GO:0032210; GO:0032211; GO:0032214; GO:0042162; GO:0042803; GO:0044877; GO:0051000; GO:0061820; GO:0070187; GO:0070198; GO:0090398; GO:0098505; GO:1903770; GO:1903824; GO:1904354; GO:1904357; GO:1904430; GO:1905778; GO:1905839; GO:2000773",1e-07,9.88827531984268e-06,1e-07,0.00025844647503765,0.00030255844384553,0.00018120522621812,0.00024404062326048,0.00012538307007019,5.52015555836705,0.00422477847065694,0.0373982458209136,-5.9171460480781,59594,1.42714876807129,6,2,0,1e-07,0.00025844647503765,2584.4647503765,11.3356498101019
"669",717,969,969,969,"Q6RFH5","WDR74","WDR74_HUMAN","nucleolus [GO:0005730]; nucleus [GO:0005634]; preribosome, large subunit precursor [GO:0030687]; ribosomal large subunit biogenesis [GO:0042273]","SUBCELLULAR LOCATION: Nucleus, nucleolus {ECO:0000269|PubMed:12429849}.","WD repeat-containing protein 74 (NOP seven-associated protein 1)","GO:0005634; GO:0005730; GO:0030687; GO:0042273",1e-07,1e-07,1e-07,0.0739756378500165,0.0646732619641227,0.0372078476455147,0.0586188158198846,0.0293095079099423,5.51075364501785,0.00425263171806521,0.0375671078499879,-5.92506997617809,42441,1.42519223834463,4,3,0,1e-07,0.0646732619641227,646732.619641227,19.3028098527332
"670",718,970,970,970,"Q9C0C4","SEMA4C","SEM4C_HUMAN","cell junction [GO:0030054]; extracellular space [GO:0005615]; integral component of membrane [GO:0016021]; membrane [GO:0016020]; postsynaptic density [GO:0014069]; postsynaptic membrane [GO:0045211]; synaptic vesicle membrane [GO:0030672]; cell migration in hindbrain [GO:0021535]; cerebellum development [GO:0021549]; muscle cell differentiation [GO:0042692]; negative chemotaxis [GO:0050919]; neural tube closure [GO:0001843]; positive regulation of stress-activated MAPK cascade [GO:0032874]; semaphorin-plexin signaling pathway [GO:0071526]","SUBCELLULAR LOCATION: Cell junction, synapse, postsynaptic cell membrane, postsynaptic density {ECO:0000250}; Single-pass type I membrane protein {ECO:0000250}. Cytoplasmic vesicle, secretory vesicle, synaptic vesicle membrane {ECO:0000250}; Single-pass type I membrane protein {ECO:0000250}.","Semaphorin-4C","GO:0001843; GO:0005615; GO:0014069; GO:0016020; GO:0016021; GO:0021535; GO:0021549; GO:0030054; GO:0030672; GO:0032874; GO:0042692; GO:0045211; GO:0050919; GO:0071526",4.99550009407122e-06,1e-07,1e-07,0.0184825369690223,0.0103755813004694,0.0115101296572037,0.0134543508088671,0.00672890723779825,5.50782367070261,0.00426135701189939,0.0376053773421225,-5.92754143422317,92623,1.42475004914062,13,2,0,1e-07,0.0115101296572037,115101.296572037,16.8125445594058
"671",720,975,975,975,"Q9UPT6","MAPK8IP3","JIP3_HUMAN","cytoplasm [GO:0005737]; Golgi membrane [GO:0000139]; JUN kinase binding [GO:0008432]; kinesin binding [GO:0019894]; MAP-kinase scaffold activity [GO:0005078]; receptor signaling complex scaffold activity [GO:0030159]; activation of JUN kinase activity [GO:0007257]; regulation of JNK cascade [GO:0046328]; vesicle-mediated transport [GO:0016192]","SUBCELLULAR LOCATION: Cytoplasm {ECO:0000250}.","C-Jun-amino-terminal kinase-interacting protein 3 (JIP-3) (JNK-interacting protein 3) (JNK MAP kinase scaffold protein 3) (Mitogen-activated protein kinase 8-interacting protein 3)","GO:0000139; GO:0005078; GO:0005737; GO:0007257; GO:0008432; GO:0016192; GO:0019894; GO:0030159; GO:0046328",4.70469095925061e-05,3.22597658787548e-05,5.47894976986461e-05,0.00219490234380934,0.00414267667945983,0.00417561473254345,0.00345969919421424,0.00177454832149709,5.47655751194822,0.00435582317089642,0.0382418936849983,-5.95397635599372,147457,1.41746061020916,19,0,0,4.70469095925061e-05,0.00414267667945983,88.0541722153775,6.46031945887377
"672",721,976,976,976,"Q86UA1","PRPF39","PRP39_HUMAN","commitment complex [GO:0000243]; U1 snRNP [GO:0005685]; U2-type prespliceosome [GO:0071004]; mRNA 5'-splice site recognition [GO:0000395]","SUBCELLULAR LOCATION: Nucleus {ECO:0000250}.","Pre-mRNA-processing factor 39 (PRP39 homolog)","GO:0000243; GO:0000395; GO:0005685; GO:0071004",9.36910712640634e-05,0.00011283105509805,0.00015388540319132,0.0345107675306828,0.0398331885580124,0.0627333701004267,0.0455723062198562,0.0229062889531126,5.46160042197379,0.00440190580617917,0.0386068787918993,-5.9666622870066,78430,1.41333530788768,10,0,0,0.00011283105509805,0.0398331885580124,353.033910064897,8.46366295551717
"673",723,978,978,978,"Q14C86","GAPVD1","GAPD1_HUMAN","cytosol [GO:0005829]; endosome [GO:0005768]; membrane [GO:0016020]; cadherin binding [GO:0045296]; GTPase activating protein binding [GO:0032794]; GTPase activator activity [GO:0005096]; guanyl-nucleotide exchange factor activity [GO:0005085]; Rab guanyl-nucleotide exchange factor activity [GO:0017112]; endocytosis [GO:0006897]; membrane organization [GO:0061024]; regulation of protein transport [GO:0051223]; signal transduction [GO:0007165]","SUBCELLULAR LOCATION: Membrane {ECO:0000269|PubMed:16410077}; Peripheral membrane protein {ECO:0000269|PubMed:16410077}. Endosome {ECO:0000269|PubMed:16410077}. Note=Recruited to the plasma membrane by TRIP10/CIP4 in response to insulin.","GTPase-activating protein and VPS9 domain-containing protein 1 (GAPex-5) (Rab5-activating protein 6)","GO:0005085; GO:0005096; GO:0005768; GO:0005829; GO:0006897; GO:0007165; GO:0016020; GO:0017112; GO:0032794; GO:0045296; GO:0051223; GO:0061024",4.9589082790259e-06,1e-07,1.63645801990839e-05,0.00170748321252509,0.00092669665162532,0.00181904590588352,0.00147726742718527,0.00074577487641867,5.43102033375802,0.00449796517265742,0.0393422482286144,-5.9926799600856,164980,1.40514082577452,27,1,0,4.9589082790259e-06,0.00170748321252509,344.326435668719,8.42763313787419
"674",724,979,979,979,"O95486","SEC24A","SC24A_HUMAN","COPII vesicle coat [GO:0030127]; cytosol [GO:0005829]; endoplasmic reticulum membrane [GO:0005789]; ER to Golgi transport vesicle membrane [GO:0012507]; Golgi membrane [GO:0000139]; zinc ion binding [GO:0008270]; antigen processing and presentation of exogenous peptide antigen via MHC class II [GO:0019886]; antigen processing and presentation of peptide antigen via MHC class I [GO:0002474]; cargo loading into COPII-coated vesicle [GO:0090110]; cholesterol homeostasis [GO:0042632]; COPII vesicle coating [GO:0048208]; ER to Golgi vesicle-mediated transport [GO:0006888]; intracellular protein transport [GO:0006886]; positive regulation of protein secretion [GO:0050714]; regulation of low-density lipoprotein particle receptor biosynthetic process [GO:0045714]","SUBCELLULAR LOCATION: Cytoplasmic vesicle, COPII-coated vesicle membrane {ECO:0000305|PubMed:17499046}; Peripheral membrane protein {ECO:0000305|PubMed:17499046}; Cytoplasmic side {ECO:0000305|PubMed:17499046}. Endoplasmic reticulum membrane {ECO:0000305|PubMed:17499046}; Peripheral membrane protein {ECO:0000305|PubMed:17499046}; Cytoplasmic side {ECO:0000305|PubMed:17499046}. Cytoplasm, cytosol {ECO:0000305|PubMed:17499046}.","Protein transport protein Sec24A (SEC24-related protein A)","GO:0000139; GO:0002474; GO:0005789; GO:0005829; GO:0006886; GO:0006888; GO:0008270; GO:0012507; GO:0019886; GO:0030127; GO:0042632; GO:0045714; GO:0048208; GO:0050714; GO:0090110",1e-07,1e-07,1e-07,0.0432046422282795,0.049992049571523,0.0248208105400294,0.0393390674466106,0.0196696337233053,5.42871736974506,0.00450530111704596,0.0393422482286144,-5.99464375275536,119749,1.40514082577452,17,3,0,1e-07,0.0432046422282795,432046.422282795,18.7208268090455
"675",726,981,981,981,"Q02878","RPL6","RL6_HUMAN","cytoplasmic ribonucleoprotein granule [GO:0036464]; cytosol [GO:0005829]; cytosolic large ribosomal subunit [GO:0022625]; focal adhesion [GO:0005925]; membrane [GO:0016020]; nucleus [GO:0005634]; polysomal ribosome [GO:0042788]; rough endoplasmic reticulum [GO:0005791]; cadherin binding [GO:0045296]; DNA binding [GO:0003677]; RNA binding [GO:0003723]; structural constituent of ribosome [GO:0003735]; cytoplasmic translation [GO:0002181]; nuclear-transcribed mRNA catabolic process, nonsense-mediated decay [GO:0000184]; regulation of transcription, DNA-templated [GO:0006355]; ribosomal large subunit assembly [GO:0000027]; SRP-dependent cotranslational protein targeting to membrane [GO:0006614]; translation [GO:0006412]; translational initiation [GO:0006413]","SUBCELLULAR LOCATION: Cytoplasm, cytosol {ECO:0000269|PubMed:25957688}. Cytoplasm {ECO:0000305|PubMed:23636399, ECO:0000305|PubMed:25901680}. Rough endoplasmic reticulum {ECO:0000250|UniProtKB:Q2YGT9}. Note=Detected on cytosolic polysomes (PubMed:25957688). Detected in ribosomes that are associated with the rough endoplasmic reticulum (By similarity). {ECO:0000250|UniProtKB:Q2YGT9, ECO:0000269|PubMed:25957688}.","60S ribosomal protein L6 (Large ribosomal subunit protein eL6) (Neoplasm-related protein C140) (Tax-responsive enhancer element-binding protein 107) (TaxREB107)","GO:0000027; GO:0000184; GO:0002181; GO:0003677; GO:0003723; GO:0003735; GO:0005634; GO:0005791; GO:0005829; GO:0005925; GO:0006355; GO:0006412; GO:0006413; GO:0006614; GO:0016020; GO:0022625; GO:0036464; GO:0042788; GO:0045296",6.23470118312978e-05,1e-07,1e-07,0.00870703483129377,0.0172221794551953,0.0161526020616571,0.014006423112105,0.00702406055999626,5.42645321320192,0.0045125275028652,0.0393422482286144,-5.99657505851845,32728,1.40514082577452,9,2,0,1e-07,0.0161526020616571,161526.020616571,17.3014070653042
"676",727,982,982,982,"Q9NVS2","MRPS18A","RT18A_HUMAN","cytosolic small ribosomal subunit [GO:0022627]; mitochondrial inner membrane [GO:0005743]; mitochondrial small ribosomal subunit [GO:0005763]; structural constituent of ribosome [GO:0003735]; mitochondrial translation [GO:0032543]; mitochondrial translational elongation [GO:0070125]; mitochondrial translational termination [GO:0070126]; translation [GO:0006412]","SUBCELLULAR LOCATION: Mitochondrion {ECO:0000269|PubMed:25278503, ECO:0000269|PubMed:25838379}.","39S ribosomal protein S18a, mitochondrial (MRP-S18-a) (Mrps18a) (S18mt-a) (39S ribosomal protein S18-3, mitochondrial) (MRP-S18-3) (Mitochondrial large ribosomal subunit protein bS18a) (Mitochondrial large ribosomal subunit protein mL66)","GO:0003735; GO:0005743; GO:0005763; GO:0006412; GO:0022627; GO:0032543; GO:0070125; GO:0070126",0.00011778593584728,0.00019268277022718,0.00027202117880563,0.0121216080796004,0.0198767550726628,0.0113394469952389,0.014251773420874,0.00732005000539702,5.42611606711729,0.00451360474817254,0.0393422482286144,-5.99686269252743,22184,1.40514082577452,4,0,0,0.00019268277022718,0.0121216080796004,62.9096626818713,5.97520972141282
"677",728,984,984,984,"Q9NWQ8","PAG1","PHAG1_HUMAN","integral component of plasma membrane [GO:0005887]; intracellular [GO:0005622]; membrane raft [GO:0045121]; plasma membrane [GO:0005886]; SH2 domain binding [GO:0042169]; SH3/SH2 adaptor activity [GO:0005070]; transmembrane receptor protein tyrosine kinase adaptor activity [GO:0005068]; adaptive immune response [GO:0002250]; intracellular signal transduction [GO:0035556]; negative regulation of T cell activation [GO:0050868]; regulation of T cell activation [GO:0050863]; signal transduction [GO:0007165]; T cell receptor signaling pathway [GO:0050852]; transmembrane receptor protein tyrosine kinase signaling pathway [GO:0007169]","SUBCELLULAR LOCATION: Cell membrane {ECO:0000269|PubMed:10790433, ECO:0000269|PubMed:18070987}; Single-pass type III membrane protein {ECO:0000269|PubMed:10790433, ECO:0000269|PubMed:18070987}. Note=Present in lipid rafts.","Phosphoprotein associated with glycosphingolipid-enriched microdomains 1 (Csk-binding protein) (Transmembrane adapter protein PAG) (Transmembrane phosphoprotein Cbp)","GO:0002250; GO:0005068; GO:0005070; GO:0005622; GO:0005886; GO:0005887; GO:0007165; GO:0007169; GO:0035556; GO:0042169; GO:0045121; GO:0050852; GO:0050863; GO:0050868",1e-07,1e-07,0.0162204713773674,0.0656985153088418,0.11501252198529,0.119921429801761,0.0948039319061753,0.0528088564122101,5.42314450570316,0.00452311286201039,0.0393422482286144,-5.99939843680615,46981,1.40514082577452,6,2,0,1e-07,0.11501252198529,1150125.2198529,20.1333595124296
